id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
152,155.00,2to1_0,5.10,0.00,3.00,265.00,1to3_0,489.60,15.08,110.00,994.90,28.00,1,0.00,47.56,0,tripinfo_152 routing_152,DEFAULT_VEHTYPE,1.07,
170,170.00,2to1_0,5.10,0.00,0.00,267.00,1to4_0,489.60,15.14,97.00,983.13,22.00,1,0.00,35.52,0,tripinfo_170 routing_170,DEFAULT_VEHTYPE,1.09,
153,153.00,3to1_0,5.10,0.00,0.00,268.00,1to2_0,489.60,12.75,115.00,994.90,30.00,1,0.00,42.75,0,tripinfo_153 routing_153,DEFAULT_VEHTYPE,0.93,
163,168.00,3to1_0,5.10,0.00,5.00,269.00,1to5_0,489.60,15.91,101.00,983.13,18.00,1,0.00,41.49,0,tripinfo_163 routing_163,DEFAULT_VEHTYPE,1.13,
176,176.00,2to1_0,5.10,0.00,0.00,272.00,1to3_0,489.60,16.22,96.00,994.90,14.00,2,0.00,34.98,0,tripinfo_176 routing_176,DEFAULT_VEHTYPE,1.09,
160,165.00,3to1_0,5.10,0.00,5.00,274.00,1to2_0,489.60,12.92,109.00,994.90,19.00,1,0.00,33.47,0,tripinfo_160 routing_160,DEFAULT_VEHTYPE,0.88,
182,184.00,3to1_0,5.10,0.00,2.00,274.00,1to5_0,489.60,14.81,90.00,983.13,9.00,1,0.00,24.67,0,tripinfo_182 routing_182,DEFAULT_VEHTYPE,1.03,
180,182.00,2to1_0,5.10,0.00,2.00,275.00,1to4_1,489.60,15.72,93.00,983.13,12.00,1,0.00,31.99,0,tripinfo_180 routing_180,DEFAULT_VEHTYPE,1.10,
171,173.00,2to1_0,5.10,0.00,2.00,276.00,1to4_0,489.60,13.15,103.00,983.13,13.00,1,0.00,28.96,0,tripinfo_171 routing_171,DEFAULT_VEHTYPE,0.90,
194,197.00,3to1_0,5.10,0.00,3.00,280.00,1to5_0,489.60,14.56,83.00,983.13,0.00,0,0.00,16.25,0,tripinfo_194 routing_194,DEFAULT_VEHTYPE,1.00,
190,194.00,3to1_0,5.10,0.00,4.00,281.00,1to2_0,489.60,13.29,87.00,994.90,0.00,0,0.00,13.08,0,tripinfo_190 routing_190,DEFAULT_VEHTYPE,0.90,
206,206.00,2to1_0,5.10,0.00,0.00,282.00,1to3_0,489.60,14.20,76.00,994.90,0.00,0,0.00,9.74,0,tripinfo_206 routing_206,DEFAULT_VEHTYPE,1.00,
185,188.00,2to1_0,5.10,0.00,3.00,284.00,1to4_0,489.60,13.12,96.00,983.13,4.00,1,0.00,22.91,0,tripinfo_185 routing_185,DEFAULT_VEHTYPE,0.92,
100,104.00,3to1_0,5.10,0.00,4.00,285.00,1to4_1,489.60,15.09,181.00,993.46,77.00,5,0.00,117.19,0,tripinfo_100 routing_100,DEFAULT_VEHTYPE,1.07,
208,208.00,3to1_0,5.10,0.00,0.00,286.00,1to2_1,489.60,13.34,78.00,994.90,0.00,0,0.00,8.40,0,tripinfo_208 routing_208,DEFAULT_VEHTYPE,0.96,
108,108.00,2to1_0,5.10,0.00,0.00,287.00,1to5_1,489.60,15.55,179.00,993.46,70.00,3,0.00,115.56,0,tripinfo_108 routing_108,DEFAULT_VEHTYPE,1.06,
197,200.00,3to1_0,5.10,0.00,3.00,287.00,1to2_0,489.60,12.16,87.00,994.90,0.00,0,0.00,10.67,0,tripinfo_197 routing_197,DEFAULT_VEHTYPE,0.87,
209,211.00,3to1_0,5.10,0.00,2.00,288.00,1to5_0,489.60,14.31,77.00,983.13,0.00,0,0.00,8.86,0,tripinfo_209 routing_209,DEFAULT_VEHTYPE,0.98,
124,125.00,2to1_0,5.10,0.00,1.00,289.00,1to5_1,489.60,15.29,164.00,993.46,68.00,2,0.00,100.45,0,tripinfo_124 routing_124,DEFAULT_VEHTYPE,1.06,
104,107.00,3to1_0,5.10,0.00,3.00,291.00,1to3_0,489.60,12.55,184.00,978.78,66.00,3,0.00,110.41,0,tripinfo_104 routing_104,DEFAULT_VEHTYPE,0.89,
217,223.00,3to1_0,5.10,0.00,6.00,291.00,1to2_0,489.60,14.84,68.00,994.90,0.00,0,0.00,5.96,0,tripinfo_217 routing_217,DEFAULT_VEHTYPE,1.07,
221,223.00,2to1_0,5.10,0.00,2.00,291.00,1to4_0,489.60,16.13,68.00,983.13,0.00,0,0.00,10.30,0,tripinfo_221 routing_221,DEFAULT_VEHTYPE,1.15,
105,110.00,3to1_0,5.10,0.00,5.00,295.00,1to4_0,489.60,15.06,185.00,993.46,69.00,5,0.00,122.19,0,tripinfo_105 routing_105,DEFAULT_VEHTYPE,1.07,
119,119.00,3to1_0,5.10,0.00,0.00,297.00,1to4_0,489.60,15.37,178.00,993.46,66.00,4,0.00,115.18,0,tripinfo_119 routing_119,DEFAULT_VEHTYPE,1.07,
140,140.00,2to1_0,5.10,0.00,0.00,297.00,1to2_0,489.60,15.70,157.00,978.78,68.00,3,0.00,97.08,0,tripinfo_140 routing_140,DEFAULT_VEHTYPE,1.11,
226,232.00,3to1_0,5.10,0.00,6.00,298.00,1to5_1,489.60,18.04,66.00,983.13,0.00,0,0.00,12.06,0,tripinfo_226 routing_226,DEFAULT_VEHTYPE,1.24,
135,135.00,2to1_0,5.10,0.00,0.00,299.00,1to5_0,489.60,14.27,164.00,993.46,70.00,3,0.00,96.82,0,tripinfo_135 routing_135,DEFAULT_VEHTYPE,1.01,
120,122.00,3to1_0,5.10,0.00,2.00,305.00,1to4_0,489.60,13.15,183.00,993.46,66.00,4,0.00,111.31,0,tripinfo_120 routing_120,DEFAULT_VEHTYPE,0.94,
179,179.00,5to1_0,5.10,0.00,0.00,307.00,1to4_0,489.60,15.29,128.00,994.90,45.00,2,0.00,64.93,0,tripinfo_179 routing_179,DEFAULT_VEHTYPE,1.06,
126,131.00,4to1_0,5.10,0.00,5.00,308.00,1to4_1,489.60,14.27,177.00,978.78,73.00,4,0.00,112.11,0,tripinfo_126 routing_126,DEFAULT_VEHTYPE,1.03,
193,193.00,5to1_0,5.10,0.00,0.00,308.00,1to4_0,489.60,15.56,115.00,994.90,39.00,1,0.00,52.84,0,tripinfo_193 routing_193,DEFAULT_VEHTYPE,1.07,
142,146.00,2to1_0,5.10,0.00,4.00,309.00,1to5_1,489.60,13.31,163.00,993.46,65.00,3,0.00,91.24,0,tripinfo_142 routing_142,DEFAULT_VEHTYPE,0.94,
184,186.00,4to1_0,5.10,0.00,2.00,310.00,1to5_0,489.60,13.29,124.00,994.90,41.00,1,0.00,53.42,0,tripinfo_184 routing_184,DEFAULT_VEHTYPE,0.94,
82,83.00,5to1_0,5.10,0.00,1.00,311.00,1to5_1,489.60,14.89,228.00,978.78,115.00,4,0.00,162.19,0,tripinfo_82 routing_82,DEFAULT_VEHTYPE,1.02,
203,211.00,5to1_0,5.10,0.00,8.00,312.00,1to2_1,489.60,16.15,101.00,983.13,23.00,1,0.00,40.44,0,tripinfo_203 routing_203,DEFAULT_VEHTYPE,1.11,
207,211.00,4to1_0,5.10,0.00,4.00,312.00,1to3_0,489.60,14.16,101.00,983.13,21.00,1,0.00,31.70,0,tripinfo_207 routing_207,DEFAULT_VEHTYPE,0.97,
109,109.00,5to1_0,5.10,0.00,0.00,315.00,1to3_0,489.60,13.80,206.00,993.46,105.00,4,0.00,135.53,0,tripinfo_109 routing_109,DEFAULT_VEHTYPE,0.96,
114,118.00,5to1_0,5.10,0.00,4.00,317.00,1to5_1,489.60,16.17,199.00,978.78,100.00,5,0.00,138.16,0,tripinfo_114 routing_114,DEFAULT_VEHTYPE,1.10,
205,214.00,5to1_0,5.10,0.00,9.00,317.00,1to2_1,489.60,15.19,103.00,983.13,21.00,1,0.00,37.66,0,tripinfo_205 routing_205,DEFAULT_VEHTYPE,1.02,
213,217.00,5to1_0,5.10,0.00,4.00,317.00,1to4_0,489.60,16.52,100.00,994.90,18.00,1,0.00,38.90,0,tripinfo_213 routing_213,DEFAULT_VEHTYPE,1.10,
245,245.00,4to1_0,5.10,0.00,0.00,317.00,1to5_0,489.60,14.27,72.00,994.90,0.00,0,0.00,6.28,0,tripinfo_245 routing_245,DEFAULT_VEHTYPE,1.01,
201,205.00,5to1_0,5.10,0.00,4.00,318.00,1to2_0,489.60,12.53,113.00,983.13,24.00,1,0.00,36.81,0,tripinfo_201 routing_201,DEFAULT_VEHTYPE,0.87,
227,227.00,5to1_0,5.10,0.00,0.00,318.00,1to4_0,489.60,15.82,91.00,994.90,14.00,1,0.00,31.08,0,tripinfo_227 routing_227,DEFAULT_VEHTYPE,1.11,
128,130.00,5to1_0,5.10,0.00,2.00,320.00,1to3_0,489.60,16.09,190.00,993.46,88.00,4,0.00,129.44,0,tripinfo_128 routing_128,DEFAULT_VEHTYPE,1.12,
257,258.00,4to1_0,5.10,0.00,1.00,322.00,1to3_1,489.60,18.75,64.00,983.13,0.00,0,0.00,12.64,0,tripinfo_257 routing_257,DEFAULT_VEHTYPE,1.30,
130,133.00,5to1_0,5.10,0.00,3.00,325.00,1to5_0,489.60,15.16,192.00,978.78,86.00,4,0.00,126.98,0,tripinfo_130 routing_130,DEFAULT_VEHTYPE,1.03,
234,234.00,5to1_0,5.10,0.00,0.00,327.00,1to4_0,489.60,12.91,93.00,994.90,5.00,1,0.00,19.35,0,tripinfo_234 routing_234,DEFAULT_VEHTYPE,0.91,
242,243.00,5to1_0,5.10,0.00,1.00,328.00,1to2_0,489.60,13.56,85.00,983.13,0.00,0,0.00,16.14,0,tripinfo_242 routing_242,DEFAULT_VEHTYPE,0.97,
137,137.00,5to1_0,5.10,0.00,0.00,329.00,1to5_0,489.60,14.81,192.00,978.78,78.00,4,0.00,126.19,0,tripinfo_137 routing_137,DEFAULT_VEHTYPE,1.02,
252,252.00,5to1_0,5.10,0.00,0.00,329.00,1to4_0,489.60,14.66,77.00,994.90,0.00,0,0.00,8.88,0,tripinfo_252 routing_252,DEFAULT_VEHTYPE,0.99,
129,134.00,4to1_0,5.10,0.00,5.00,336.00,1to2_0,489.60,14.84,202.00,993.46,92.00,4,0.00,135.32,0,tripinfo_129 routing_129,DEFAULT_VEHTYPE,1.01,
162,164.00,5to1_0,5.10,0.00,2.00,336.00,1to3_0,489.60,14.22,172.00,993.46,61.00,4,0.00,103.79,0,tripinfo_162 routing_162,DEFAULT_VEHTYPE,0.99,
198,199.00,5to1_0,5.10,0.00,1.00,340.00,1to5_0,489.60,15.48,141.00,978.78,40.00,1,0.00,78.19,0,tripinfo_198 routing_198,DEFAULT_VEHTYPE,1.06,
254,255.00,5to1_0,5.10,0.00,1.00,340.00,1to2_0,489.60,12.95,85.00,983.13,0.00,0,0.00,9.00,0,tripinfo_254 routing_254,DEFAULT_VEHTYPE,0.88,
265,265.00,5to1_0,5.10,0.00,0.00,342.00,1to2_0,489.60,13.28,77.00,983.13,0.00,0,0.00,7.96,0,tripinfo_265 routing_265,DEFAULT_VEHTYPE,0.96,
268,268.00,5to1_0,5.10,0.00,0.00,344.00,1to4_0,489.60,14.08,76.00,994.90,0.00,0,0.00,6.69,0,tripinfo_268 routing_268,DEFAULT_VEHTYPE,0.96,
195,196.00,5to1_0,5.10,0.00,1.00,345.00,1to5_0,489.60,12.24,149.00,978.78,42.00,1,0.00,69.50,0,tripinfo_195 routing_195,DEFAULT_VEHTYPE,0.84,
144,144.00,5to1_0,5.10,0.00,0.00,346.00,1to3_0,489.60,10.35,202.00,993.46,61.00,3,0.00,109.83,0,tripinfo_144 routing_144,DEFAULT_VEHTYPE,0.73,
270,271.00,5to1_0,5.10,0.00,1.00,346.00,1to4_0,489.60,14.16,75.00,994.90,0.00,0,0.00,6.15,0,tripinfo_270 routing_270,DEFAULT_VEHTYPE,0.97,
149,152.00,4to1_0,5.10,0.00,3.00,347.00,1to2_0,489.60,14.91,195.00,993.46,81.00,4,0.00,130.44,0,tripinfo_149 routing_149,DEFAULT_VEHTYPE,1.04,
200,202.00,5to1_0,5.10,0.00,2.00,347.00,1to5_0,489.60,13.70,145.00,978.78,40.00,1,0.00,74.44,0,tripinfo_200 routing_200,DEFAULT_VEHTYPE,0.95,
202,208.00,5to1_0,5.10,0.00,6.00,347.00,1to3_1,489.60,14.25,139.00,993.46,38.00,1,0.00,73.62,0,tripinfo_202 routing_202,DEFAULT_VEHTYPE,1.04,
136,137.00,3to1_0,5.10,0.00,1.00,349.00,1to3_1,489.60,15.70,212.00,978.78,105.00,5,0.00,152.65,0,tripinfo_136 routing_136,DEFAULT_VEHTYPE,1.12,
233,235.00,3to1_0,5.10,0.00,2.00,350.00,1to2_0,489.60,16.12,115.00,994.90,38.00,1,0.00,56.63,0,tripinfo_233 routing_233,DEFAULT_VEHTYPE,1.15,
259,261.00,4to1_0,5.10,0.00,2.00,350.00,1to3_0,489.60,12.37,89.00,983.13,0.00,0,0.00,9.23,0,tripinfo_259 routing_259,DEFAULT_VEHTYPE,0.84,
248,251.00,3to1_0,5.10,0.00,3.00,353.00,1to5_0,489.60,16.53,102.00,983.13,27.00,1,0.00,43.87,0,tripinfo_248 routing_248,DEFAULT_VEHTYPE,1.14,
228,232.00,2to1_0,5.10,0.00,4.00,355.00,1to4_1,489.60,16.07,123.00,983.13,40.00,1,0.00,61.87,0,tripinfo_228 routing_228,DEFAULT_VEHTYPE,1.09,
246,248.00,3to1_0,5.10,0.00,2.00,357.00,1to2_0,489.60,14.24,109.00,994.90,28.00,1,0.00,40.31,0,tripinfo_246 routing_246,DEFAULT_VEHTYPE,0.97,
225,229.00,2to1_0,5.10,0.00,4.00,358.00,1to4_1,489.60,13.45,129.00,983.13,41.00,1,0.00,59.90,0,tripinfo_225 routing_225,DEFAULT_VEHTYPE,0.97,
222,226.00,2to1_0,5.10,0.00,4.00,359.00,1to4_0,489.60,12.28,133.00,983.13,42.00,1,0.00,53.95,0,tripinfo_222 routing_222,DEFAULT_VEHTYPE,0.84,
249,250.00,2to1_0,5.10,0.00,1.00,359.00,1to3_1,489.60,15.86,109.00,994.90,32.00,1,0.00,48.63,0,tripinfo_249 routing_249,DEFAULT_VEHTYPE,1.11,
258,260.00,3to1_0,5.10,0.00,2.00,359.00,1to2_0,489.60,14.88,99.00,994.90,19.00,1,0.00,33.39,0,tripinfo_258 routing_258,DEFAULT_VEHTYPE,1.01,
143,149.00,2to1_0,5.10,0.00,6.00,360.00,1to5_0,489.60,16.59,211.00,993.46,113.00,5,0.00,150.94,0,tripinfo_143 routing_143,DEFAULT_VEHTYPE,1.13,
264,266.00,2to1_0,5.10,0.00,2.00,360.00,1to3_1,489.60,15.81,94.00,994.90,19.00,1,0.00,35.18,0,tripinfo_264 routing_264,DEFAULT_VEHTYPE,1.13,
243,244.00,2to1_0,5.10,0.00,1.00,361.00,1to3_0,489.60,14.60,117.00,994.90,33.00,1,0.00,49.06,0,tripinfo_243 routing_243,DEFAULT_VEHTYPE,0.99,
293,295.00,3to1_0,5.10,0.00,2.00,364.00,1to5_0,489.60,15.97,69.00,983.13,0.00,0,0.00,10.30,0,tripinfo_293 routing_293,DEFAULT_VEHTYPE,1.14,
266,269.00,2to1_0,5.10,0.00,3.00,367.00,1to4_0,489.60,14.19,98.00,983.13,14.00,1,0.00,29.98,0,tripinfo_266 routing_266,DEFAULT_VEHTYPE,0.98,
292,292.00,3to1_0,5.10,0.00,0.00,367.00,1to2_1,489.60,15.40,75.00,994.90,1.00,1,0.00,13.82,0,tripinfo_292 routing_292,DEFAULT_VEHTYPE,1.09,
287,288.00,3to1_0,5.10,0.00,1.00,370.00,1to2_0,489.60,12.61,82.00,994.90,0.00,0,0.00,6.80,0,tripinfo_287 routing_287,DEFAULT_VEHTYPE,0.89,
280,280.00,2to1_0,5.10,0.00,0.00,371.00,1to4_0,489.60,14.80,91.00,983.13,6.00,1,0.00,23.96,0,tripinfo_280 routing_280,DEFAULT_VEHTYPE,0.99,
178,179.00,2to1_0,5.10,0.00,1.00,372.00,1to2_0,489.60,15.98,193.00,978.78,91.00,5,0.00,131.63,0,tripinfo_178 routing_178,DEFAULT_VEHTYPE,1.08,
274,274.00,2to1_0,5.10,0.00,0.00,375.00,1to3_0,489.60,11.81,101.00,994.90,6.00,1,0.00,22.51,0,tripinfo_274 routing_274,DEFAULT_VEHTYPE,0.85,
282,283.00,2to1_0,5.10,0.00,1.00,376.00,1to3_1,489.60,13.83,93.00,994.90,3.00,1,0.00,22.01,0,tripinfo_282 routing_282,DEFAULT_VEHTYPE,0.95,
158,161.00,2to1_0,5.10,0.00,3.00,377.00,1to5_0,489.60,13.02,216.00,993.46,105.00,5,0.00,141.81,0,tripinfo_158 routing_158,DEFAULT_VEHTYPE,0.91,
288,289.00,2to1_0,5.10,0.00,1.00,377.00,1to4_0,489.60,16.55,88.00,983.13,0.00,0,0.00,27.27,0,tripinfo_288 routing_288,DEFAULT_VEHTYPE,1.10,
183,185.00,2to1_0,5.10,0.00,2.00,378.00,1to2_1,489.60,15.85,193.00,978.78,85.00,6,0.00,130.66,0,tripinfo_183 routing_183,DEFAULT_VEHTYPE,1.08,
304,304.00,3to1_0,5.10,0.00,0.00,379.00,1to2_0,489.60,14.64,75.00,994.90,0.00,0,0.00,6.49,0,tripinfo_304 routing_304,DEFAULT_VEHTYPE,0.98,
215,215.00,2to1_0,5.10,0.00,0.00,380.00,1to5_1,489.60,15.55,165.00,993.46,59.00,4,0.00,102.87,0,tripinfo_215 routing_215,DEFAULT_VEHTYPE,1.09,
299,299.00,2to1_0,5.10,0.00,0.00,381.00,1to3_1,489.60,16.25,82.00,994.90,0.00,0,0.00,24.48,0,tripinfo_299 routing_299,DEFAULT_VEHTYPE,1.16,
314,316.00,3to1_0,5.10,0.00,2.00,381.00,1to2_1,489.60,16.86,65.00,994.90,0.00,0,0.00,9.61,0,tripinfo_314 routing_314,DEFAULT_VEHTYPE,1.21,
306,306.00,2to1_0,5.10,0.00,0.00,383.00,1to4_1,489.60,15.42,77.00,983.13,0.00,0,0.00,13.67,0,tripinfo_306 routing_306,DEFAULT_VEHTYPE,1.06,
290,292.00,2to1_0,5.10,0.00,2.00,384.00,1to3_0,489.60,13.31,92.00,994.90,1.00,1,0.00,22.96,0,tripinfo_290 routing_290,DEFAULT_VEHTYPE,0.97,
231,235.00,2to1_0,5.10,0.00,4.00,389.00,1to2_1,489.60,16.46,154.00,978.78,46.00,4,0.00,96.03,0,tripinfo_231 routing_231,DEFAULT_VEHTYPE,1.14,
284,286.00,2to1_0,5.10,0.00,2.00,389.00,1to4_0,489.60,10.92,103.00,983.13,0.00,0,0.00,14.75,0,tripinfo_284 routing_284,DEFAULT_VEHTYPE,0.76,
220,220.00,2to1_0,5.10,0.00,0.00,390.00,1to2_0,489.60,14.07,170.00,978.78,55.00,5,0.00,103.08,0,tripinfo_220 routing_220,DEFAULT_VEHTYPE,1.00,
150,150.00,3to1_0,5.10,0.00,0.00,391.00,1to4_0,489.60,14.12,241.00,993.46,131.00,4,0.00,171.46,0,tripinfo_150 routing_150,DEFAULT_VEHTYPE,0.96,
154,156.00,3to1_0,5.10,0.00,2.00,391.00,1to4_1,489.60,15.25,235.00,993.46,125.00,4,0.00,171.25,0,tripinfo_154 routing_154,DEFAULT_VEHTYPE,1.06,
156,156.00,4to1_0,5.10,0.00,0.00,393.00,1to4_1,489.60,16.62,237.00,978.78,127.00,4,0.00,180.72,0,tripinfo_156 routing_156,DEFAULT_VEHTYPE,1.18,
289,289.00,4to1_0,5.10,0.00,0.00,394.00,1to3_0,489.60,17.56,105.00,983.13,34.00,1,0.00,49.15,0,tripinfo_289 routing_289,DEFAULT_VEHTYPE,1.19,
281,283.00,5to1_0,5.10,0.00,2.00,395.00,1to4_0,489.60,15.21,112.00,994.90,38.00,1,0.00,50.53,0,tripinfo_281 routing_281,DEFAULT_VEHTYPE,1.08,
230,230.00,5to1_0,5.10,0.00,0.00,397.00,1to5_0,489.60,15.27,167.00,978.78,65.00,2,0.00,102.33,0,tripinfo_230 routing_230,DEFAULT_VEHTYPE,1.04,
296,296.00,4to1_0,5.10,0.00,0.00,399.00,1to5_1,489.60,15.84,103.00,994.90,27.00,1,0.00,41.90,0,tripinfo_296 routing_296,DEFAULT_VEHTYPE,1.10,
286,286.00,5to1_0,5.10,0.00,0.00,401.00,1to4_0,489.60,13.46,115.00,994.90,34.00,1,0.00,46.50,0,tripinfo_286 routing_286,DEFAULT_VEHTYPE,0.98,
303,303.00,5to1_0,5.10,0.00,0.00,402.00,1to4_1,489.60,15.10,99.00,994.90,22.00,1,0.00,34.91,0,tripinfo_303 routing_303,DEFAULT_VEHTYPE,1.04,
295,295.00,5to1_0,5.10,0.00,0.00,403.00,1to4_0,489.60,13.52,108.00,994.90,26.00,1,0.00,39.00,0,tripinfo_295 routing_295,DEFAULT_VEHTYPE,0.96,
173,177.00,4to1_0,5.10,0.00,4.00,404.00,1to4_1,489.60,16.34,227.00,978.78,118.00,4,0.00,168.11,0,tripinfo_173 routing_173,DEFAULT_VEHTYPE,1.14,
276,276.00,4to1_0,5.10,0.00,0.00,404.00,1to5_0,489.60,11.85,128.00,994.90,38.00,1,0.00,51.12,0,tripinfo_276 routing_276,DEFAULT_VEHTYPE,0.87,
297,299.00,4to1_0,5.10,0.00,2.00,404.00,1to5_1,489.60,13.51,105.00,994.90,25.00,1,0.00,37.41,0,tripinfo_297 routing_297,DEFAULT_VEHTYPE,0.98,
311,315.00,4to1_0,5.10,0.00,4.00,406.00,1to5_1,489.60,15.47,91.00,994.90,15.00,1,0.00,30.11,0,tripinfo_311 routing_311,DEFAULT_VEHTYPE,1.09,
177,183.00,4to1_0,5.10,0.00,6.00,408.00,1to4_0,489.60,15.34,225.00,978.78,116.00,4,0.00,160.63,0,tripinfo_177 routing_177,DEFAULT_VEHTYPE,1.03,
301,305.00,4to1_0,5.10,0.00,4.00,408.00,1to5_0,489.60,12.94,103.00,994.90,18.00,1,0.00,31.67,0,tripinfo_301 routing_301,DEFAULT_VEHTYPE,0.94,
316,321.00,4to1_0,5.10,0.00,5.00,408.00,1to5_1,489.60,15.73,87.00,994.90,11.00,1,0.00,27.69,0,tripinfo_316 routing_316,DEFAULT_VEHTYPE,1.13,
302,308.00,4to1_0,5.10,0.00,6.00,410.00,1to5_0,489.60,13.46,102.00,994.90,17.00,1,0.00,33.52,0,tripinfo_302 routing_302,DEFAULT_VEHTYPE,0.98,
325,325.00,4to1_0,5.10,0.00,0.00,412.00,1to5_0,489.60,14.76,87.00,994.90,6.00,1,0.00,21.15,0,tripinfo_325 routing_325,DEFAULT_VEHTYPE,1.01,
335,335.00,5to1_0,5.10,0.00,0.00,416.00,1to4_0,489.60,12.96,81.00,994.90,0.00,0,0.00,6.31,0,tripinfo_335 routing_335,DEFAULT_VEHTYPE,0.89,
336,343.00,4to1_0,5.10,0.00,7.00,417.00,1to3_1,489.60,16.12,74.00,983.13,0.00,0,0.00,15.70,0,tripinfo_336 routing_336,DEFAULT_VEHTYPE,1.16,
338,338.00,5to1_0,5.10,0.00,0.00,418.00,1to4_0,489.60,13.93,80.00,994.90,0.00,0,0.00,10.81,0,tripinfo_338 routing_338,DEFAULT_VEHTYPE,0.96,
326,328.00,4to1_0,5.10,0.00,2.00,419.00,1to3_0,489.60,12.87,91.00,983.13,3.00,1,0.00,19.18,0,tripinfo_326 routing_326,DEFAULT_VEHTYPE,0.93,
348,348.00,4to1_0,5.10,0.00,0.00,419.00,1to3_1,489.60,16.61,71.00,983.13,0.00,0,0.00,11.85,0,tripinfo_348 routing_348,DEFAULT_VEHTYPE,1.13,
333,340.00,4to1_0,5.10,0.00,7.00,421.00,1to5_0,489.60,13.48,81.00,994.90,0.00,0,0.00,9.20,0,tripinfo_333 routing_333,DEFAULT_VEHTYPE,0.93,
343,344.00,5to1_0,5.10,0.00,1.00,422.00,1to2_0,489.60,13.27,78.00,983.13,0.00,0,0.00,8.11,0,tripinfo_343 routing_343,DEFAULT_VEHTYPE,0.95,
236,237.00,5to1_0,5.10,0.00,1.00,423.00,1to3_0,489.60,14.62,186.00,993.46,80.00,3,0.00,121.53,0,tripinfo_236 routing_236,DEFAULT_VEHTYPE,1.04,
346,350.00,5to1_0,5.10,0.00,4.00,424.00,1to2_1,489.60,15.73,74.00,983.13,0.00,0,0.00,13.41,0,tripinfo_346 routing_346,DEFAULT_VEHTYPE,1.11,
345,347.00,5to1_0,5.10,0.00,2.00,427.00,1to2_0,489.60,13.85,80.00,983.13,0.00,0,0.00,8.83,0,tripinfo_345 routing_345,DEFAULT_VEHTYPE,0.94,
244,246.00,5to1_0,5.10,0.00,2.00,428.00,1to5_0,489.60,15.19,182.00,978.78,68.00,3,0.00,117.59,0,tripinfo_244 routing_244,DEFAULT_VEHTYPE,1.02,
240,240.00,5to1_0,5.10,0.00,0.00,429.00,1to3_0,489.60,13.87,189.00,993.46,72.00,3,0.00,118.10,0,tripinfo_240 routing_240,DEFAULT_VEHTYPE,0.95,
186,189.00,4to1_0,5.10,0.00,3.00,430.00,1to2_1,489.60,15.51,241.00,993.46,128.00,5,0.00,178.69,0,tripinfo_186 routing_186,DEFAULT_VEHTYPE,1.08,
350,355.00,5to1_0,5.10,0.00,5.00,434.00,1to4_0,489.60,15.00,79.00,994.90,0.00,0,0.00,13.10,0,tripinfo_350 routing_350,DEFAULT_VEHTYPE,1.02,
349,352.00,5to1_0,5.10,0.00,3.00,435.00,1to2_0,489.60,12.97,83.00,983.13,0.00,0,0.00,8.73,0,tripinfo_349 routing_349,DEFAULT_VEHTYPE,0.90,
271,274.00,5to1_0,5.10,0.00,3.00,438.00,1to3_0,489.60,11.94,164.00,993.46,59.00,2,0.00,86.27,0,tripinfo_271 routing_271,DEFAULT_VEHTYPE,0.87,
320,325.00,3to1_0,5.10,0.00,5.00,438.00,1to5_0,489.60,17.16,113.00,983.13,41.00,1,0.00,55.73,0,tripinfo_320 routing_320,DEFAULT_VEHTYPE,1.16,
187,192.00,4to1_0,5.10,0.00,5.00,441.00,1to4_0,489.60,12.21,249.00,978.78,128.00,5,0.00,174.53,0,tripinfo_187 routing_187,DEFAULT_VEHTYPE,0.89,
334,337.00,3to1_0,5.10,0.00,3.00,441.00,1to2_0,489.60,16.76,104.00,994.90,31.00,1,0.00,47.95,0,tripinfo_334 routing_334,DEFAULT_VEHTYPE,1.18,
275,277.00,5to1_0,5.10,0.00,2.00,442.00,1to3_1,489.60,14.40,165.00,993.46,60.00,3,0.00,95.25,0,tripinfo_275 routing_275,DEFAULT_VEHTYPE,0.97,
232,238.00,2to1_0,5.10,0.00,6.00,444.00,1to2_0,489.60,13.73,206.00,978.78,89.00,4,0.00,137.28,0,tripinfo_232 routing_232,DEFAULT_VEHTYPE,0.97,
359,359.00,4to1_0,5.10,0.00,0.00,445.00,1to3_0,489.60,12.53,86.00,983.13,0.00,0,0.00,8.37,0,tripinfo_359 routing_359,DEFAULT_VEHTYPE,0.86,
321,321.00,2to1_0,5.10,0.00,0.00,448.00,1to4_0,489.60,12.11,127.00,983.13,39.00,1,0.00,50.49,0,tripinfo_321 routing_321,DEFAULT_VEHTYPE,0.87,
241,241.00,2to1_0,5.10,0.00,0.00,449.00,1to2_0,489.60,15.16,208.00,978.78,87.00,4,0.00,141.84,0,tripinfo_241 routing_241,DEFAULT_VEHTYPE,1.01,
337,337.00,2to1_0,5.10,0.00,0.00,449.00,1to3_0,489.60,14.37,112.00,994.90,31.00,1,0.00,47.02,0,tripinfo_337 routing_337,DEFAULT_VEHTYPE,1.02,
324,327.00,2to1_0,5.10,0.00,3.00,451.00,1to4_1,489.60,12.91,124.00,983.13,33.00,1,0.00,52.31,0,tripinfo_324 routing_324,DEFAULT_VEHTYPE,0.94,
